entity_id,document_number,customer,country,currency,amount,invoice_issue_date,expected_due_date,payment_date,payment_terms_days,terms_of_payment,document_type,project,project_desc,relationship_type,parent_invoice_id,is_blocked,dispute_status
2,INV-02-00019,Global Solutions Ltd,DE,GBP,42257.28,2025-09-29T13:09:45.870360,2025-10-29T13:09:45.870360,2025-10-26T13:09:45.870360,30,Net 30,Invoice,Project-16,Services for Global Solutions Ltd,,,0,active
2,INV-02-00020,Innovation Partners,,CHF,21365.89,2025-09-19T13:09:45.870360,2025-11-18T13:09:45.870360,,60,Net 30,Invoice,Project-19,Services for Innovation Partners,,,0,active
2,INV-02-00021,Smart Solutions,IT,USD,39256.27,2025-08-14T13:09:45.870360,2025-09-13T13:09:45.870360,2025-09-16T13:09:45.870360,30,Net 45,Invoice,Project-18,Services for Smart Solutions,,,0,active
2,INV-02-00022,StartupHub,BE,SEK,11708.55,2025-08-13T13:09:45.870360,2025-09-27T13:09:45.870360,2025-09-18T13:09:45.870360,45,Due on Receipt,Invoice,Project-8,Services for StartupHub,,,0,active
2,INV-02-00023,Cloud Services Co,UK,CHF,43399.23,2025-09-05T13:09:45.870360,2025-10-20T13:09:45.870360,,45,Net 60,Invoice,Project-19,Services for Cloud Services Co,,,0,active
2,INV-02-00024,Global Solutions Ltd,AT,USD,39457.62,2025-09-26T13:09:45.870360,2025-11-25T13:09:45.870360,,60,2/10 Net 30,Invoice,Project-12,Services for Global Solutions Ltd,,,0,active
2,INV-02-00025,StartupHub,IT,GBP,29064.04,2025-07-31T13:09:45.870360,2025-09-14T13:09:45.870360,2025-09-16T13:09:45.870360,45,Due on Receipt,Invoice,Project-4,Services for StartupHub,,,0,active
2,INV-02-00026,Digital Dynamics,SE,USD,35369.9,2025-08-31T13:09:45.870360,2025-09-15T13:09:45.870360,,15,Net 15,Invoice,Project-8,Services for Digital Dynamics,,,0,active
2,INV-02-00027,NextGen Industries,SE,GBP,31762.83,2025-09-10T13:09:45.870360,2025-10-10T13:09:45.870360,,30,Net 30,Invoice,Project-13,Services for NextGen Industries,,,0,active
2,INV-02-00028,NextGen Industries,US,DKK,38932.63,2025-11-06T13:09:45.870360,2025-12-21T13:09:45.870360,2025-12-17T13:09:45.870360,45,Net 45,Invoice,Project-12,Services for NextGen Industries,,,0,active
2,INV-02-00029,Innovation Partners,FR,CHF,14158.31,2025-08-29T13:09:45.870360,2025-09-28T13:09:45.870360,,30,2/10 Net 30,Invoice,Project-5,Services for Innovation Partners,,,0,active
2,INV-02-00030,Acme Corporation,UK,NOK,39410.6,2025-08-22T13:09:45.870360,2025-09-06T13:09:45.870360,2025-09-16T13:09:45.870360,15,Net 60,Invoice,Project-15,Services for Acme Corporation,,,0,active
2,INV-02-00031,StartupHub,DE,NOK,15791.41,2025-09-02T13:09:45.870360,2025-10-02T13:09:45.870360,,30,Net 30,Invoice,Project-12,Services for StartupHub,,,0,active
2,INV-02-00032,StartupHub,NO,DKK,12473.05,2025-11-02T13:09:45.870360,2025-12-02T13:09:45.870360,2025-12-22T13:09:45.870360,30,Net 30,Invoice,Project-7,Services for StartupHub,,,0,active
2,INV-02-00033,Acme Corporation,US,NOK,17835.13,2025-08-07T13:09:45.870360,2025-10-06T13:09:45.870360,2025-10-17T13:09:45.870360,60,Due on Receipt,Invoice,Project-5,Services for Acme Corporation,,,0,active
2,INV-02-00034,Digital Dynamics,DE,CHF,38899.56,2025-07-21T13:09:45.870360,2025-08-05T13:09:45.870360,2025-08-19T13:09:45.870360,15,Due on Receipt,Invoice,Project-5,Services for Digital Dynamics,,,0,active
2,INV-02-00035,Future Tech,ES,NOK,11439.72,2025-09-26T13:09:45.870360,2025-10-26T13:09:45.870360,2025-11-07T13:09:45.870360,30,2/10 Net 30,Invoice,Project-15,Services for Future Tech,,,0,active
2,INV-02-00036,Innovation Partners,ES,CHF,16410.68,2025-07-22T13:09:45.870360,2025-08-21T13:09:45.870360,2025-08-28T13:09:45.870360,30,Net 30,Invoice,Project-8,Services for Innovation Partners,,,0,active
2,INV-02-00037,StartupHub,US,DKK,42506.43,2025-09-25T13:09:45.870360,2025-11-09T13:09:45.870360,2025-11-03T13:09:45.870360,45,2/10 Net 30,Invoice,Project-17,Services for StartupHub,,,0,active
2,INV-02-00038,Enterprise Systems,BE,CHF,6524.44,2025-09-30T13:09:45.870360,2025-10-15T13:09:45.870360,2025-10-25T13:09:45.870360,15,2/10 Net 30,Invoice,Project-1,Services for Enterprise Systems,,,0,active
2,INV-02-00039,NextGen Industries,NL,GBP,27771.45,2025-07-26T13:09:45.870360,2025-09-24T13:09:45.870360,,60,Net 30,Invoice,Project-1,Services for NextGen Industries,,,0,active
2,INV-02-00040,Acme Corporation,NL,SEK,15037.9,2025-08-06T13:09:45.870360,2025-08-21T13:09:45.870360,2025-08-11T13:09:45.870360,15,Net 45,Invoice,Project-13,Services for Acme Corporation,,,0,active
2,INV-02-00041,Smart Solutions,FR,DKK,8613.48,2025-09-26T13:09:45.870360,2025-10-26T13:09:45.870360,2025-10-31T13:09:45.870360,30,Due on Receipt,Invoice,Project-3,Services for Smart Solutions,,,0,active
2,INV-02-00042,Acme Corporation,FR,EUR,46306.76,2025-10-26T13:09:45.870360,2025-11-25T13:09:45.870360,2025-12-10T13:09:45.870360,30,Net 30,Invoice,Project-10,Services for Acme Corporation,,,0,active
2,INV-02-00043,Acme Corporation,NO,USD,35373.48,2025-08-01T13:09:45.870360,2025-08-16T13:09:45.870360,,15,2/10 Net 30,Invoice,Project-17,Services for Acme Corporation,,,0,active
2,INV-02-00044,Global Solutions Ltd,NO,DKK,43799.54,2025-07-31T13:09:45.870360,2025-09-14T13:09:45.870360,,45,Net 30,Invoice,Project-11,Services for Global Solutions Ltd,,,0,active
2,INV-02-00045,TechStart Inc,BE,CHF,26028.31,2025-07-18T13:09:45.870360,2025-09-01T13:09:45.870360,2025-09-04T13:09:45.870360,45,Net 60,Invoice,Project-12,Services for TechStart Inc,,,0,active
2,INV-02-00003,Enterprise Systems,NO,SEK,1125.86,2025-11-01T13:09:45.870360,2025-11-16T13:09:45.870360,,15,Net 45,Invoice,Project-12,Services for Enterprise Systems,,,0,active
2,INV-02-00047,Smart Solutions,NO,NOK,33129.46,2025-11-06T13:09:45.870360,2025-11-21T13:09:45.870360,2025-11-16T13:09:45.870360,15,Due on Receipt,Invoice,Project-11,Services for Smart Solutions,,,0,active
2,INV-02-00048,Global Solutions Ltd,FR,DKK,26272.93,2025-08-26T13:09:45.870360,2025-09-10T13:09:45.870360,2025-08-31T13:09:45.870360,15,Net 45,Invoice,Project-10,Services for Global Solutions Ltd,,,0,active
2,INV-02-00049,Acme Corporation,ES,USD,15288.16,2025-07-21T13:09:45.870360,2025-09-19T13:09:45.870360,2025-09-25T13:09:45.870360,60,Net 60,Invoice,Project-15,Services for Acme Corporation,,,0,active
2,INV-02-00050,StartupHub,CH,DKK,40002.7,2025-10-16T13:09:45.870360,2025-11-15T13:09:45.870360,,30,Net 30,Invoice,Project-8,Services for StartupHub,,,0,active
2,INV-02-00051,MegaCorp International,NL,DKK,37166.05,2025-10-06T13:09:45.870360,2025-10-21T13:09:45.870360,2025-10-28T13:09:45.870360,15,Net 60,Invoice,Project-14,Services for MegaCorp International,,,0,active
2,INV-02-00052,TechStart Inc,US,USD,44967.09,2025-07-28T13:09:45.870360,2025-09-11T13:09:45.870360,2025-09-17T13:09:45.870360,45,Net 15,Invoice,Project-15,Services for TechStart Inc,,,0,active
2,INV-02-00053,NextGen Industries,AT,EUR,22314.16,2025-07-22T13:09:45.870360,2025-08-21T13:09:45.870360,2025-08-21T13:09:45.870360,30,Net 15,Invoice,Project-11,Services for NextGen Industries,,,0,active
2,INV-02-00054,Cloud Services Co,BE,GBP,12446.95,2025-10-24T13:09:45.870360,2025-12-08T13:09:45.870360,2025-12-08T13:09:45.870360,45,2/10 Net 30,Invoice,Project-4,Services for Cloud Services Co,,,0,active
2,INV-02-00055,Enterprise Systems,BE,GBP,23703.98,2025-09-07T13:09:45.870360,2025-10-22T13:09:45.870360,2025-10-19T13:09:45.870360,45,Due on Receipt,Invoice,Project-10,Services for Enterprise Systems,,,0,active
2,INV-02-00056,Cloud Services Co,DE,EUR,35846.71,2025-07-15T13:09:45.870360,2025-08-14T13:09:45.870360,,30,Net 30,Invoice,Project-10,Services for Cloud Services Co,,,0,active
2,INV-02-00057,Future Tech,,NOK,27955.92,2025-07-13T13:09:45.870360,2025-09-11T13:09:45.870360,,60,Net 60,Invoice,Project-4,Services for Future Tech,,,0,active
2,INV-02-00058,Cloud Services Co,SE,NOK,46941.17,2025-10-23T13:09:45.870360,2025-12-22T13:09:45.870360,2026-01-04T13:09:45.870360,60,Net 30,Invoice,Project-1,Services for Cloud Services Co,,,0,active
2,INV-02-00059,Cloud Services Co,UK,EUR,47171.75,2025-09-30T13:09:45.870360,2025-11-29T13:09:45.870360,2025-12-07T13:09:45.870360,60,Net 45,Invoice,Project-13,Services for Cloud Services Co,,,0,active
2,INV-02-00060,Cloud Services Co,FR,USD,14474.11,2025-09-02T13:09:45.870360,2025-10-02T13:09:45.870360,2025-10-04T13:09:45.870360,30,2/10 Net 30,Invoice,Project-20,Services for Cloud Services Co,,,0,active
2,INV-02-00061,TechStart Inc,IT,CHF,7724.56,2025-09-11T13:09:45.870360,2025-11-10T13:09:45.870360,2025-11-25T13:09:45.870360,60,2/10 Net 30,Invoice,Project-8,Services for TechStart Inc,,,0,active
2,INV-02-00062,Innovation Partners,NO,GBP,24504.54,2025-10-19T13:09:45.870360,2025-11-03T13:09:45.870360,,15,2/10 Net 30,Invoice,Project-17,Services for Innovation Partners,,,0,active
2,INV-02-00063,NextGen Industries,FR,EUR,44892.47,2025-07-13T13:09:45.870360,2025-08-27T13:09:45.870360,2025-08-27T13:09:45.870360,45,Net 45,Invoice,Project-17,Services for NextGen Industries,,,0,active
2,INV-02-00064,Digital Dynamics,CH,DKK,39770.62,2025-08-08T13:09:45.870360,2025-09-07T13:09:45.870360,2025-09-25T13:09:45.870360,30,Net 60,Invoice,Project-19,Services for Digital Dynamics,,,0,active
2,INV-02-00065,Global Solutions Ltd,FR,SEK,16582.21,2025-08-24T13:09:45.870360,2025-09-23T13:09:45.870360,,30,2/10 Net 30,Invoice,Project-1,Services for Global Solutions Ltd,,,0,active
2,INV-02-00066,NextGen Industries,FR,DKK,49412.3,2025-09-20T13:09:45.870360,2025-10-20T13:09:45.870360,2025-11-04T13:09:45.870360,30,Net 15,Invoice,Project-6,Services for NextGen Industries,,,0,active
2,INV-02-00067,Cloud Services Co,AT,USD,40515.83,2025-08-08T13:09:45.870360,2025-09-07T13:09:45.870360,2025-09-25T13:09:45.870360,30,Net 15,Invoice,Project-2,,,,0,active
2,INV-02-00068,Smart Solutions,ES,EUR,19305.95,2025-07-28T13:09:45.870360,2025-08-12T13:09:45.870360,,15,Net 30,Invoice,Project-11,Services for Smart Solutions,,,0,active
2,INV-02-00069,MegaCorp International,BE,NOK,16546.89,2025-07-30T13:09:45.870360,2025-09-28T13:09:45.870360,2025-10-06T13:09:45.870360,60,2/10 Net 30,Invoice,Project-12,Services for MegaCorp International,,,0,active
2,INV-02-00070,Global Solutions Ltd,DE,NOK,1088.1,2025-08-01T13:09:45.870360,2025-09-30T13:09:45.870360,2025-10-01T13:09:45.870360,60,2/10 Net 30,Invoice,Project-2,Services for Global Solutions Ltd,,,0,active
2,INV-02-00071,MegaCorp International,AT,EUR,46897.7,2025-10-21T13:09:45.870360,2025-11-20T13:09:45.870360,2025-12-11T13:09:45.870360,30,Net 60,Invoice,Project-12,Services for MegaCorp International,,,0,active
2,INV-02-00072,StartupHub,ES,CHF,1558.39,2025-10-31T13:09:45.870360,2025-11-15T13:09:45.870360,2025-11-28T13:09:45.870360,15,Net 15,Invoice,Project-9,Services for StartupHub,,,0,active
2,INV-02-00073,Future Tech,NO,CHF,48485.99,2025-07-16T13:09:45.870360,2025-09-14T13:09:45.870360,,60,Net 45,Invoice,Project-12,Services for Future Tech,,,0,active
2,INV-02-00074,Global Solutions Ltd,BE,EUR,40160.53,2025-09-09T13:09:45.870360,2025-10-09T13:09:45.870360,2025-10-03T13:09:45.870360,30,Net 15,Invoice,Project-4,Services for Global Solutions Ltd,,,0,active
2,INV-02-00075,TechStart Inc,ES,SEK,49278.53,2025-08-27T13:09:45.870360,2025-09-26T13:09:45.870360,2025-10-01T13:09:45.870360,30,Net 45,Invoice,Project-6,Services for TechStart Inc,,,0,active
2,INV-02-00076,Cloud Services Co,FR,USD,21054.71,2025-07-16T13:09:45.870360,2025-07-31T13:09:45.870360,2025-07-26T13:09:45.870360,15,2/10 Net 30,Invoice,Project-9,Services for Cloud Services Co,,,0,active
2,INV-02-00077,Future Tech,DE,EUR,18680.62,2025-07-22T13:09:45.870360,2025-08-06T13:09:45.870360,2025-08-04T13:09:45.870360,15,Due on Receipt,Invoice,Project-20,Services for Future Tech,,,0,active
2,INV-02-00078,MegaCorp International,IT,EUR,24204.96,2025-08-05T13:09:45.870360,2025-09-04T13:09:45.870360,2025-09-18T13:09:45.870360,30,Net 45,Invoice,Project-16,Services for MegaCorp International,,,0,active
2,INV-02-00079,Cloud Services Co,DE,CHF,3186.23,2025-09-30T13:09:45.870360,2025-11-29T13:09:45.870360,2025-12-14T13:09:45.870360,60,Net 15,Invoice,Project-19,Services for Cloud Services Co,,,0,active
2,INV-02-00080,TechStart Inc,SE,GBP,40600.83,2025-10-03T13:09:45.870360,2025-10-18T13:09:45.870360,,15,Net 60,Invoice,Project-18,Services for TechStart Inc,,,0,active
2,INV-02-00081,Smart Solutions,SE,DKK,46881.71,2025-09-14T13:09:45.870360,2025-11-13T13:09:45.870360,2025-12-09T13:09:45.870360,60,Net 15,Invoice,Project-3,Services for Smart Solutions,,,0,active
2,INV-02-00082,TechStart Inc,,USD,47504.01,2025-07-14T13:09:45.870360,2025-08-13T13:09:45.870360,,30,Net 60,Invoice,Project-5,Services for TechStart Inc,,,0,active
2,INV-02-00083,MegaCorp International,DE,DKK,30157.34,2025-09-03T13:09:45.870360,2025-10-03T13:09:45.870360,,30,Net 30,Invoice,Project-3,Services for MegaCorp International,,,0,active
2,INV-02-00084,Acme Corporation,NO,SEK,29791.23,2025-08-20T13:09:45.870360,2025-10-04T13:09:45.870360,2025-09-24T13:09:45.870360,45,Net 60,Invoice,Project-5,Services for Acme Corporation,,,0,active
2,INV-02-00085,TechStart Inc,AT,DKK,5948.53,2025-11-07T13:09:45.870360,2025-11-22T13:09:45.870360,2025-11-26T13:09:45.870360,15,Net 15,Invoice,Project-14,Services for TechStart Inc,,,0,active
2,INV-02-00086,Acme Corporation,DE,GBP,20745.72,2025-09-21T13:09:45.870360,2025-11-20T13:09:45.870360,,60,Net 45,Invoice,Project-2,Services for Acme Corporation,,,0,active
2,INV-02-00087,Acme Corporation,NO,CHF,46120.91,2025-10-06T13:09:45.870360,2025-11-05T13:09:45.870360,,30,Net 15,Invoice,Project-10,Services for Acme Corporation,,,0,active
2,INV-02-00088,Digital Dynamics,NO,CHF,38927.51,2025-10-07T13:09:45.870360,2025-10-22T13:09:45.870360,2025-11-05T13:09:45.870360,15,2/10 Net 30,Invoice,Project-3,Services for Digital Dynamics,,,0,active
2,INV-02-00089,StartupHub,BE,DKK,26308.57,2025-10-23T13:09:45.870360,2025-12-22T13:09:45.870360,2025-12-27T13:09:45.870360,60,Net 60,Invoice,Project-3,Services for StartupHub,,,0,active
2,INV-02-00090,Enterprise Systems,US,USD,2620.48,2025-07-27T13:09:45.870360,2025-08-11T13:09:45.870360,2025-08-27T13:09:45.870360,15,Net 60,Invoice,Project-9,Services for Enterprise Systems,,,0,active
2,INV-02-00091,MegaCorp International,US,USD,19250.87,2025-08-29T13:09:45.870360,2025-09-13T13:09:45.870360,2025-10-08T13:09:45.870360,15,Net 45,Invoice,Project-19,Services for MegaCorp International,,,0,active
2,INV-02-00092,Digital Dynamics,US,CHF,3432.9,2025-10-25T13:09:45.870360,2025-12-09T13:09:45.870360,2025-12-15T13:09:45.870360,45,Net 60,Invoice,Project-8,Services for Digital Dynamics,,,0,active
2,INV-02-00017,Smart Solutions,US,DKK,39234.88,2025-08-13T13:09:45.870360,2025-10-12T13:09:45.870360,,60,Due on Receipt,Invoice,Project-6,Services for Smart Solutions,,,0,active
2,INV-02-00094,StartupHub,NO,NOK,14493.55,2025-08-11T13:09:45.870360,2025-09-25T13:09:45.870360,2025-09-17T13:09:45.870360,45,Net 45,Invoice,Project-9,Services for StartupHub,,,0,active
2,INV-02-00095,MegaCorp International,ES,SEK,32719.76,2025-09-14T13:09:45.870360,2025-11-13T13:09:45.870360,2025-11-18T13:09:45.870360,60,Net 30,Invoice,Project-16,Services for MegaCorp International,,,0,active
2,INV-02-00096,Digital Dynamics,IT,NOK,35843.6,2025-09-29T13:09:45.870360,2025-11-13T13:09:45.870360,,45,Net 60,Invoice,Project-17,Services for Digital Dynamics,,,0,active
2,INV-02-00097,MegaCorp International,ES,NOK,7856.55,2025-10-21T13:09:45.870360,2025-12-20T13:09:45.870360,,60,Net 15,Invoice,Project-9,Services for MegaCorp International,,,0,active
2,INV-02-00098,NextGen Industries,NO,SEK,40984.72,2025-10-12T13:09:45.870360,2025-10-27T13:09:45.870360,2025-11-02T13:09:45.870360,15,Due on Receipt,Invoice,Project-18,Services for NextGen Industries,,,0,active
2,INV-02-00099,MegaCorp International,CH,USD,15395.42,2025-11-07T13:09:45.870360,2025-12-22T13:09:45.870360,2025-12-12T13:09:45.870360,45,Due on Receipt,Invoice,Project-18,Services for MegaCorp International,,,0,active
2,INV-02-00100,MegaCorp International,UK,USD,18408.89,2025-10-05T13:09:45.870360,2025-11-19T13:09:45.870360,2025-11-25T13:09:45.870360,45,Net 15,Invoice,Project-12,Services for MegaCorp International,,,0,active
2,INV-02-00101,NextGen Industries,AT,SEK,4489.57,2025-10-26T13:09:45.870360,2025-11-10T13:09:45.870360,2025-10-31T13:09:45.870360,15,Due on Receipt,Invoice,Project-13,Services for NextGen Industries,,,0,active
2,INV-02-00102,Global Solutions Ltd,FR,GBP,21050.4,2025-10-29T13:09:45.870360,2025-11-28T13:09:45.870360,2025-12-08T13:09:45.870360,30,Net 45,Invoice,Project-5,Services for Global Solutions Ltd,,,0,active
2,INV-02-00103,Future Tech,ES,NOK,49345.38,2025-10-17T13:09:45.870360,2025-11-01T13:09:45.870360,,15,Net 45,Invoice,Project-9,Services for Future Tech,,,0,active
2,INV-02-00104,Future Tech,UK,USD,31109.51,2025-09-21T13:09:45.870360,2025-10-21T13:09:45.870360,,30,Net 45,Invoice,Project-13,,,,0,active
2,INV-02-00105,Smart Solutions,FR,EUR,34160.66,2025-08-26T13:09:45.870360,2025-09-10T13:09:45.870360,2025-09-30T13:09:45.870360,15,Due on Receipt,Invoice,Project-12,Services for Smart Solutions,,,0,active
2,INV-02-00106,Global Solutions Ltd,UK,DKK,3240.2,2025-09-12T13:09:45.870360,2025-10-27T13:09:45.870360,2025-10-24T13:09:45.870360,45,2/10 Net 30,Invoice,Project-20,Services for Global Solutions Ltd,,,0,active
2,INV-02-00107,Cloud Services Co,FR,USD,47456.13,2025-10-05T13:09:45.870360,2025-11-04T13:09:45.870360,2025-10-31T13:09:45.870360,30,Net 60,Invoice,Project-8,Services for Cloud Services Co,,,0,active
2,INV-02-00108,NextGen Industries,CH,USD,7034.94,2025-10-11T13:09:45.870360,2025-10-26T13:09:45.870360,2025-11-19T13:09:45.870360,15,Net 45,Invoice,Project-9,Services for NextGen Industries,,,0,active
2,INV-02-00109,Acme Corporation,US,NOK,6673.7,2025-09-24T13:09:45.870360,2025-10-09T13:09:45.870360,2025-10-09T13:09:45.870360,15,Net 15,Invoice,Project-16,Services for Acme Corporation,,,0,active
2,INV-02-00110,Digital Dynamics,NL,NOK,5948.01,2025-10-05T13:09:45.870360,2025-10-20T13:09:45.870360,2025-10-15T13:09:45.870360,15,Due on Receipt,Invoice,Project-5,Services for Digital Dynamics,,,0,active
2,INV-02-00111,Digital Dynamics,UK,DKK,6206.92,2025-09-13T13:09:45.870360,2025-09-28T13:09:45.870360,,15,Net 15,Invoice,Project-17,Services for Digital Dynamics,,,0,active
2,INV-02-00112,Enterprise Systems,NO,CHF,1.72e+04,2025-08-31T13:09:45.870360,2025-10-15T13:09:45.870360,2025-10-28T13:09:45.870360,45,Net 30,Invoice,Project-19,Services for Enterprise Systems,,,0,active
2,INV-02-00113,StartupHub,NO,EUR,45334.19,2025-07-21T13:09:45.870360,2025-08-05T13:09:45.870360,2025-08-22T13:09:45.870360,15,Net 15,Invoice,Project-9,Services for StartupHub,,,0,active
2,INV-02-00114,MegaCorp International,ES,CHF,37188.47,2025-08-01T13:09:45.870360,2025-08-16T13:09:45.870360,2025-08-28T13:09:45.870360,15,Net 30,Invoice,Project-1,Services for MegaCorp International,,,0,active
2,INV-02-00115,Cloud Services Co,BE,SEK,14147.16,2025-07-31T13:09:45.870360,2025-09-14T13:09:45.870360,,45,Net 15,Invoice,Project-6,Services for Cloud Services Co,,,0,active
2,INV-02-00116,Innovation Partners,NO,DKK,24434.01,2025-09-06T13:09:45.870360,2025-10-21T13:09:45.870360,2025-10-21T13:09:45.870360,45,Net 60,Invoice,Project-4,Services for Innovation Partners,,,0,active
2,INV-02-00117,TechStart Inc,NL,SEK,24651.07,2025-11-07T13:09:45.870360,2025-12-07T13:09:45.870360,,30,2/10 Net 30,Invoice,Project-13,Services for TechStart Inc,,,0,active
2,INV-02-00112,Innovation Partners,BE,EUR,4103.47,2025-10-28T13:09:45.870360,2025-11-27T13:09:45.870360,2025-11-23T13:09:45.870360,30,Due on Receipt,Invoice,Project-17,Services for Innovation Partners,,,0,active
2,INV-02-00119,MegaCorp International,ES,SEK,26632.06,2025-09-20T13:09:45.870360,2025-10-20T13:09:45.870360,2025-10-28T13:09:45.870360,30,Due on Receipt,Invoice,Project-8,Services for MegaCorp International,,,0,active
2,INV-02-00120,Global Solutions Ltd,CH,SEK,3673.74,2025-09-30T13:09:45.870360,2025-11-29T13:09:45.870360,,60,Net 45,Invoice,Project-16,Services for Global Solutions Ltd,,,0,active
2,INV-02-00121,Acme Corporation,CH,USD,27974.28,2025-09-10T13:09:45.870360,2025-10-25T13:09:45.870360,2025-11-02T13:09:45.870360,45,Net 30,Invoice,Project-15,Services for Acme Corporation,,,0,active
2,INV-02-00052,Future Tech,ES,EUR,49052.87,2025-07-21T13:09:45.870360,2025-09-19T13:09:45.870360,2025-10-22T13:09:45.870360,60,Net 45,Invoice,Project-2,Services for Future Tech,,,0,active
2,INV-02-00123,MegaCorp International,SE,CHF,47567.4,2025-07-21T13:09:45.870360,2025-09-04T13:09:45.870360,2025-09-20T13:09:45.870360,45,Net 60,Invoice,Project-15,Services for MegaCorp International,,,0,active
2,INV-02-00124,StartupHub,SE,GBP,36079.76,2025-09-24T13:09:45.870360,2025-11-23T13:09:45.870360,,60,Net 60,Invoice,Project-1,Services for StartupHub,,,0,active
2,INV-02-00125,Smart Solutions,CH,GBP,35402.71,2025-10-20T13:09:45.870360,2025-12-04T13:09:45.870360,,45,Net 60,Invoice,Project-14,Services for Smart Solutions,,,0,active
2,INV-02-00126,Innovation Partners,FR,CHF,41403.15,2025-08-03T13:09:45.870360,2025-08-18T13:09:45.870360,2025-08-17T13:09:45.870360,15,Net 45,Invoice,Project-2,Services for Innovation Partners,,,0,active
2,INV-02-00127,Future Tech,BE,NOK,29876.49,2025-09-23T13:09:45.870360,2025-10-08T13:09:45.870360,,15,Net 30,Invoice,Project-17,Services for Future Tech,,,0,active
2,INV-02-00128,Global Solutions Ltd,NO,SEK,9508.86,2025-09-03T13:09:45.870360,2025-11-02T13:09:45.870360,2025-11-24T13:09:45.870360,60,Due on Receipt,Invoice,Project-20,Services for Global Solutions Ltd,,,0,active
2,INV-02-00129,Innovation Partners,AT,NOK,38356.36,2025-10-30T13:09:45.870360,2025-12-29T13:09:45.870360,2025-12-29T13:09:45.870360,60,Net 15,Invoice,Project-15,Services for Innovation Partners,,,0,active
2,INV-02-00130,Cloud Services Co,NO,NOK,46840.09,2025-09-25T13:09:45.870360,2025-11-09T13:09:45.870360,2025-11-22T13:09:45.870360,45,2/10 Net 30,Invoice,Project-10,Services for Cloud Services Co,,,0,active
2,INV-02-00131,Smart Solutions,CH,NOK,32206.99,2025-07-26T13:09:45.870360,2025-08-25T13:09:45.870360,,30,2/10 Net 30,Invoice,Project-16,Services for Smart Solutions,,,0,active
2,INV-02-00132,MegaCorp International,NO,DKK,27161.24,2025-10-08T13:09:45.870360,2025-12-07T13:09:45.870360,,60,Net 30,Invoice,Project-17,Services for MegaCorp International,,,0,active
2,INV-02-00133,Enterprise Systems,IT,DKK,39491.08,2025-07-16T13:09:45.870360,2025-07-31T13:09:45.870360,2025-07-28T13:09:45.870360,15,Net 60,Invoice,Project-2,Services for Enterprise Systems,,,0,active
2,INV-02-00134,NextGen Industries,SE,NOK,28532.36,2025-10-14T13:09:45.870360,2025-10-29T13:09:45.870360,2025-10-29T13:09:45.870360,15,Net 45,Invoice,Project-8,Services for NextGen Industries,,,0,active
2,INV-02-00135,StartupHub,SE,EUR,46397.76,2025-10-07T13:09:45.870360,2025-11-21T13:09:45.870360,,45,Due on Receipt,Invoice,Project-11,Services for StartupHub,,,0,active
2,INV-02-00136,Enterprise Systems,AT,DKK,39265.32,2025-10-13T13:09:45.870360,2025-11-27T13:09:45.870360,2025-12-12T13:09:45.870360,45,Due on Receipt,Invoice,Project-12,Services for Enterprise Systems,,,0,active
2,INV-02-00137,Digital Dynamics,BE,USD,49189.21,2025-09-25T13:09:45.870360,2025-10-25T13:09:45.870360,2025-11-05T13:09:45.870360,30,Due on Receipt,Invoice,Project-17,Services for Digital Dynamics,,,0,active
2,INV-02-00138,Global Solutions Ltd,DE,SEK,4.25e+04,2025-08-14T13:09:45.870360,2025-09-28T13:09:45.870360,2025-09-18T13:09:45.870360,45,Net 60,Invoice,Project-2,Services for Global Solutions Ltd,,,0,active
2,INV-02-00139,Cloud Services Co,UK,DKK,35676.4,2025-07-16T13:09:45.870360,2025-08-30T13:09:45.870360,2025-08-24T13:09:45.870360,45,2/10 Net 30,Invoice,Project-3,Services for Cloud Services Co,,,0,active
2,INV-02-00140,TechStart Inc,ES,USD,44286.44,2025-09-17T13:09:45.870360,2025-11-16T13:09:45.870360,2025-11-23T13:09:45.870360,60,Net 15,Invoice,Project-7,Services for TechStart Inc,,,0,active
2,INV-02-00141,Enterprise Systems,SE,SEK,46011.76,2025-09-08T13:09:45.870360,2025-09-23T13:09:45.870360,2025-10-06T13:09:45.870360,15,Net 15,Invoice,Project-13,Services for Enterprise Systems,,,0,active
2,INV-02-00142,Smart Solutions,NO,GBP,2210.58,2025-08-28T13:09:45.870360,2025-10-12T13:09:45.870360,,45,2/10 Net 30,Invoice,Project-17,Services for Smart Solutions,,,0,active
2,INV-02-00143,Cloud Services Co,,EUR,47462.38,2025-11-01T13:09:45.870360,2025-12-01T13:09:45.870360,2025-12-14T13:09:45.870360,30,2/10 Net 30,Invoice,Project-18,Services for Cloud Services Co,,,0,active
2,INV-02-00144,TechStart Inc,FR,SEK,41608.68,2025-09-28T13:09:45.870360,2025-10-28T13:09:45.870360,2025-11-10T13:09:45.870360,30,Net 45,Invoice,Project-3,Services for TechStart Inc,,,0,active
2,INV-02-00145,Acme Corporation,UK,EUR,3659.14,2025-09-06T13:09:45.870360,2025-10-21T13:09:45.870360,2025-10-21T13:09:45.870360,45,2/10 Net 30,Invoice,Project-8,Services for Acme Corporation,,,0,active
